zip_code,year_month,bait,clean_ups,compliance,initial,sighting,zip_year_month
10004,2016-10,0.0,0.0,1.0,84.0,1.0,10004 2016-10
10004,2016-11,0.0,0.0,0.0,23.0,0.0,10004 2016-11
10004,2016-12,0.0,0.0,0.0,1.0,0.0,10004 2016-12
10004,2017-03,0.0,0.0,0.0,2.0,1.0,10004 2017-03
10004,2017-04,0.0,0.0,0.0,2.0,1.0,10004 2017-04
10004,2017-05,0.0,0.0,0.0,7.0,8.0,10004 2017-05
10004,2017-06,5.0,0.0,5.0,2.0,3.0,10004 2017-06
10004,2017-07,0.0,0.0,0.0,101.0,0.0,10004 2017-07
10004,2017-08,9.0,0.0,4.0,2.0,0.0,10004 2017-08
10004,2017-09,3.0,0.0,0.0,0.0,0.0,10004 2017-09
10004,2017-12,0.0,0.0,0.0,1.0,0.0,10004 2017-12
10004,2018-01,1.0,0.0,0.0,0.0,0.0,10004 2018-01
10004,2018-02,0.0,0.0,0.0,1.0,1.0,10004 2018-02
10004,2018-03,0.0,0.0,0.0,1.0,0.0,10004 2018-03
10004,2018-05,0.0,0.0,0.0,1.0,1.0,10004 2018-05
10004,2018-06,0.0,0.0,0.0,5.0,0.0,10004 2018-06
10004,2018-07,0.0,0.0,1.0,108.0,3.0,10004 2018-07
10004,2018-08,0.0,0.0,6.0,1.0,2.0,10004 2018-08
10004,2018-09,3.0,0.0,1.0,1.0,1.0,10004 2018-09
10004,2018-10,12.0,0.0,0.0,0.0,1.0,10004 2018-10
10004,2018-11,15.0,0.0,0.0,0.0,0.0,10004 2018-11
10004,2018-12,0.0,0.0,0.0,5.0,2.0,10004 2018-12
10005,2010-01,0.0,0.0,0.0,61.0,0.0,10005 2010-01
10005,2010-02,0.0,0.0,4.0,0.0,0.0,10005 2010-02
10005,2010-03,0.0,0.0,1.0,2.0,0.0,10005 2010-03
10005,2010-04,1.0,0.0,0.0,0.0,0.0,10005 2010-04
10005,2010-05,0.0,0.0,0.0,1.0,0.0,10005 2010-05
10005,2010-06,0.0,0.0,1.0,0.0,0.0,10005 2010-06
10005,2010-07,0.0,0.0,0.0,1.0,0.0,10005 2010-07
10005,2010-08,1.0,0.0,0.0,0.0,0.0,10005 2010-08
10005,2010-09,1.0,0.0,0.0,0.0,0.0,10005 2010-09
10005,2010-10,2.0,0.0,0.0,0.0,0.0,10005 2010-10
10005,2010-11,1.0,0.0,0.0,0.0,0.0,10005 2010-11
10005,2011-02,0.0,0.0,0.0,66.0,0.0,10005 2011-02
10005,2011-03,0.0,0.0,4.0,2.0,0.0,10005 2011-03
10005,2011-04,0.0,0.0,1.0,0.0,0.0,10005 2011-04
10005,2011-07,0.0,0.0,2.0,0.0,0.0,10005 2011-07
10005,2011-08,0.0,0.0,0.0,1.0,0.0,10005 2011-08
10005,2011-10,0.0,0.0,0.0,1.0,0.0,10005 2011-10
10005,2011-12,1.0,0.0,0.0,0.0,0.0,10005 2011-12
10005,2012-01,1.0,0.0,0.0,0.0,0.0,10005 2012-01
10005,2012-02,1.0,0.0,0.0,0.0,0.0,10005 2012-02
10005,2012-03,1.0,0.0,2.0,65.0,1.0,10005 2012-03
10005,2012-04,1.0,0.0,2.0,0.0,0.0,10005 2012-04
10005,2012-09,0.0,0.0,1.0,0.0,1.0,10005 2012-09
10005,2012-12,0.0,0.0,0.0,1.0,0.0,10005 2012-12
10005,2013-02,0.0,0.0,0.0,61.0,2.0,10005 2013-02
10005,2013-03,0.0,0.0,1.0,5.0,0.0,10005 2013-03
10005,2013-04,0.0,0.0,1.0,1.0,0.0,10005 2013-04
10005,2013-05,0.0,0.0,0.0,1.0,0.0,10005 2013-05
10005,2013-06,0.0,0.0,0.0,1.0,0.0,10005 2013-06
10005,2013-07,0.0,0.0,1.0,0.0,0.0,10005 2013-07
10005,2014-01,0.0,0.0,0.0,1.0,0.0,10005 2014-01
10005,2014-02,0.0,0.0,0.0,8.0,0.0,10005 2014-02
10005,2014-03,0.0,0.0,0.0,2.0,0.0,10005 2014-03
10005,2014-04,0.0,0.0,2.0,1.0,0.0,10005 2014-04
10005,2014-05,0.0,0.0,1.0,1.0,0.0,10005 2014-05
10005,2014-09,0.0,0.0,0.0,1.0,1.0,10005 2014-09
10005,2014-10,0.0,0.0,1.0,1.0,1.0,10005 2014-10
10005,2015-04,0.0,0.0,0.0,2.0,2.0,10005 2015-04
10005,2015-07,0.0,0.0,0.0,1.0,0.0,10005 2015-07
10005,2015-09,0.0,0.0,0.0,1.0,0.0,10005 2015-09
10005,2015-11,0.0,0.0,0.0,1.0,0.0,10005 2015-11
10005,2015-12,0.0,0.0,1.0,0.0,0.0,10005 2015-12
10005,2016-02,0.0,0.0,0.0,1.0,0.0,10005 2016-02
10005,2016-03,0.0,0.0,0.0,1.0,2.0,10005 2016-03
10005,2016-04,0.0,0.0,0.0,1.0,0.0,10005 2016-04
10005,2016-06,0.0,0.0,0.0,2.0,3.0,10005 2016-06
10005,2016-07,0.0,0.0,0.0,2.0,1.0,10005 2016-07
10005,2016-08,0.0,0.0,0.0,1.0,0.0,10005 2016-08
10005,2016-09,0.0,0.0,1.0,0.0,1.0,10005 2016-09
10005,2016-10,0.0,0.0,0.0,32.0,0.0,10005 2016-10
10005,2016-11,0.0,0.0,0.0,31.0,0.0,10005 2016-11
10005,2017-03,0.0,0.0,0.0,1.0,1.0,10005 2017-03
10005,2017-04,0.0,0.0,0.0,1.0,0.0,10005 2017-04
10005,2017-05,0.0,0.0,1.0,0.0,0.0,10005 2017-05
10005,2017-07,0.0,0.0,0.0,63.0,1.0,10005 2017-07
10005,2017-08,0.0,0.0,2.0,1.0,0.0,10005 2017-08
10005,2017-11,0.0,0.0,0.0,1.0,0.0,10005 2017-11
10005,2017-12,0.0,0.0,1.0,0.0,0.0,10005 2017-12
10005,2018-01,0.0,0.0,0.0,1.0,0.0,10005 2018-01
10005,2018-02,0.0,0.0,0.0,2.0,1.0,10005 2018-02
10005,2018-04,0.0,0.0,1.0,1.0,0.0,10005 2018-04
10005,2018-05,0.0,0.0,0.0,2.0,4.0,10005 2018-05
10005,2018-06,1.0,0.0,0.0,3.0,1.0,10005 2018-06
10005,2018-07,1.0,0.0,0.0,51.0,4.0,10005 2018-07
10005,2018-08,2.0,0.0,5.0,17.0,5.0,10005 2018-08
10005,2018-09,1.0,0.0,0.0,3.0,4.0,10005 2018-09
10005,2018-10,6.0,0.0,0.0,0.0,0.0,10005 2018-10
10005,2018-11,10.0,0.0,1.0,0.0,1.0,10005 2018-11
10005,2018-12,0.0,0.0,0.0,1.0,0.0,10005 2018-12
10006,2010-01,0.0,0.0,0.0,59.0,0.0,10006 2010-01
10006,2010-02,0.0,0.0,14.0,0.0,0.0,10006 2010-02
10006,2010-03,4.0,0.0,0.0,0.0,0.0,10006 2010-03
10006,2010-04,0.0,0.0,1.0,0.0,0.0,10006 2010-04
10006,2010-05,0.0,0.0,0.0,3.0,0.0,10006 2010-05
10006,2010-07,2.0,0.0,0.0,5.0,0.0,10006 2010-07
10006,2010-08,2.0,0.0,0.0,0.0,0.0,10006 2010-08
10006,2010-11,0.0,0.0,5.0,0.0,1.0,10006 2010-11
10006,2010-12,0.0,0.0,0.0,1.0,0.0,10006 2010-12
10006,2011-02,0.0,0.0,0.0,65.0,3.0,10006 2011-02
10006,2011-03,2.0,0.0,3.0,4.0,3.0,10006 2011-03
10006,2011-04,3.0,0.0,0.0,0.0,0.0,10006 2011-04
10006,2011-08,0.0,0.0,0.0,1.0,0.0,10006 2011-08
10006,2012-01,0.0,0.0,0.0,1.0,1.0,10006 2012-01
10006,2012-03,0.0,0.0,0.0,58.0,0.0,10006 2012-03
10006,2012-04,2.0,0.0,1.0,0.0,0.0,10006 2012-04
10006,2012-05,2.0,0.0,0.0,0.0,0.0,10006 2012-05
10006,2012-08,2.0,0.0,0.0,0.0,1.0,10006 2012-08
10006,2012-09,0.0,0.0,0.0,1.0,1.0,10006 2012-09
10006,2012-10,0.0,0.0,0.0,1.0,0.0,10006 2012-10
10006,2012-12,0.0,0.0,0.0,1.0,0.0,10006 2012-12
10006,2013-01,0.0,0.0,1.0,0.0,0.0,10006 2013-01
10006,2013-02,0.0,0.0,0.0,63.0,1.0,10006 2013-02
10006,2013-03,0.0,0.0,2.0,0.0,0.0,10006 2013-03
10006,2013-04,0.0,0.0,2.0,0.0,0.0,10006 2013-04
10006,2013-08,0.0,0.0,0.0,2.0,1.0,10006 2013-08
10006,2013-09,0.0,0.0,1.0,0.0,0.0,10006 2013-09
10006,2013-10,0.0,0.0,0.0,1.0,0.0,10006 2013-10
10006,2013-12,0.0,0.0,1.0,0.0,1.0,10006 2013-12
10006,2014-02,0.0,0.0,0.0,13.0,0.0,10006 2014-02
10006,2014-03,1.0,0.0,1.0,0.0,0.0,10006 2014-03
10006,2014-04,3.0,0.0,0.0,0.0,0.0,10006 2014-04
10006,2014-05,1.0,0.0,0.0,0.0,2.0,10006 2014-05
10006,2014-06,1.0,0.0,0.0,1.0,0.0,10006 2014-06
10006,2014-07,0.0,0.0,1.0,0.0,0.0,10006 2014-07
10006,2014-09,0.0,0.0,0.0,5.0,5.0,10006 2014-09
10006,2014-10,0.0,0.0,2.0,2.0,1.0,10006 2014-10
10006,2014-11,0.0,0.0,0.0,3.0,3.0,10006 2014-11
10006,2014-12,1.0,0.0,0.0,0.0,6.0,10006 2014-12
10006,2015-01,1.0,0.0,1.0,2.0,5.0,10006 2015-01
10006,2015-02,0.0,0.0,0.0,3.0,1.0,10006 2015-02
10006,2015-03,3.0,0.0,0.0,4.0,9.0,10006 2015-03
10006,2015-04,1.0,0.0,3.0,5.0,2.0,10006 2015-04
10006,2015-05,1.0,0.0,1.0,0.0,1.0,10006 2015-05
10006,2015-06,1.0,0.0,0.0,2.0,1.0,10006 2015-06
10006,2015-07,0.0,0.0,0.0,1.0,2.0,10006 2015-07
10006,2015-08,0.0,0.0,1.0,2.0,4.0,10006 2015-08
10006,2015-09,0.0,0.0,2.0,4.0,4.0,10006 2015-09
10006,2015-10,0.0,0.0,1.0,3.0,7.0,10006 2015-10
10006,2015-11,0.0,0.0,0.0,8.0,2.0,10006 2015-11
10006,2016-03,0.0,0.0,1.0,0.0,1.0,10006 2016-03
10006,2016-04,0.0,0.0,0.0,1.0,1.0,10006 2016-04
10006,2016-05,0.0,0.0,0.0,2.0,2.0,10006 2016-05
10006,2016-06,0.0,0.0,0.0,1.0,1.0,10006 2016-06
10006,2016-07,0.0,0.0,1.0,1.0,0.0,10006 2016-07
10006,2016-09,0.0,0.0,0.0,3.0,1.0,10006 2016-09
10006,2016-10,0.0,0.0,2.0,0.0,0.0,10006 2016-10
10006,2016-11,0.0,0.0,0.0,67.0,0.0,10006 2016-11
10006,2016-12,0.0,0.0,9.0,0.0,0.0,10006 2016-12
10006,2017-02,1.0,0.0,0.0,0.0,0.0,10006 2017-02
10006,2017-03,0.0,0.0,0.0,2.0,2.0,10006 2017-03
10006,2017-04,3.0,0.0,0.0,0.0,0.0,10006 2017-04
10006,2017-05,1.0,0.0,0.0,0.0,1.0,10006 2017-05
10006,2017-06,1.0,0.0,0.0,1.0,1.0,10006 2017-06
10006,2017-07,0.0,0.0,0.0,67.0,6.0,10006 2017-07
10006,2017-08,3.0,0.0,3.0,0.0,2.0,10006 2017-08
10006,2017-09,1.0,0.0,0.0,0.0,6.0,10006 2017-09
10006,2017-11,1.0,0.0,0.0,1.0,1.0,10006 2017-11
10006,2017-12,0.0,0.0,1.0,0.0,2.0,10006 2017-12
10006,2018-01,1.0,0.0,0.0,3.0,1.0,10006 2018-01
10006,2018-02,2.0,0.0,1.0,1.0,0.0,10006 2018-02
10006,2018-04,0.0,0.0,0.0,1.0,1.0,10006 2018-04
10006,2018-05,1.0,0.0,0.0,3.0,3.0,10006 2018-05
10006,2018-06,4.0,0.0,2.0,0.0,5.0,10006 2018-06
10006,2018-07,3.0,0.0,0.0,67.0,3.0,10006 2018-07
10006,2018-08,6.0,0.0,5.0,0.0,3.0,10006 2018-08
10006,2018-09,2.0,0.0,0.0,0.0,0.0,10006 2018-09
10006,2018-10,5.0,0.0,0.0,0.0,0.0,10006 2018-10
10006,2018-11,3.0,0.0,0.0,0.0,0.0,10006 2018-11
10007,2010-01,0.0,0.0,2.0,220.0,1.0,10007 2010-01
10007,2010-02,1.0,0.0,14.0,0.0,1.0,10007 2010-02
10007,2010-03,0.0,0.0,8.0,0.0,1.0,10007 2010-03
10007,2010-04,5.0,0.0,3.0,3.0,0.0,10007 2010-04
10007,2010-05,3.0,0.0,1.0,5.0,3.0,10007 2010-05
10007,2010-06,0.0,0.0,2.0,1.0,1.0,10007 2010-06
10007,2010-07,30.0,0.0,2.0,4.0,4.0,10007 2010-07
10007,2010-08,30.0,0.0,0.0,1.0,4.0,10007 2010-08
10007,2010-09,15.0,0.0,0.0,7.0,2.0,10007 2010-09
10007,2010-10,4.0,0.0,4.0,1.0,2.0,10007 2010-10
10007,2010-11,12.0,0.0,4.0,1.0,1.0,10007 2010-11
10007,2010-12,0.0,0.0,3.0,2.0,0.0,10007 2010-12
10007,2011-01,4.0,0.0,1.0,5.0,0.0,10007 2011-01
10007,2011-02,0.0,0.0,0.0,217.0,1.0,10007 2011-02
10007,2011-03,2.0,0.0,16.0,2.0,0.0,10007 2011-03
10007,2011-04,6.0,0.0,1.0,2.0,1.0,10007 2011-04
10007,2011-05,0.0,0.0,0.0,1.0,0.0,10007 2011-05
10007,2011-06,23.0,0.0,3.0,6.0,3.0,10007 2011-06
10007,2011-07,16.0,0.0,1.0,2.0,2.0,10007 2011-07
10007,2011-08,12.0,0.0,2.0,0.0,4.0,10007 2011-08
10007,2011-09,45.0,0.0,0.0,4.0,2.0,10007 2011-09
10007,2011-10,55.0,0.0,0.0,2.0,1.0,10007 2011-10
10007,2011-11,39.0,0.0,2.0,2.0,3.0,10007 2011-11
10007,2011-12,69.0,0.0,0.0,0.0,0.0,10007 2011-12
10007,2012-01,43.0,0.0,2.0,2.0,1.0,10007 2012-01
10007,2012-02,8.0,0.0,2.0,7.0,0.0,10007 2012-02
10007,2012-03,1.0,0.0,0.0,213.0,1.0,10007 2012-03
10007,2012-04,9.0,0.0,13.0,3.0,1.0,10007 2012-04
10007,2012-05,6.0,0.0,0.0,0.0,2.0,10007 2012-05
10007,2012-06,1.0,0.0,2.0,5.0,3.0,10007 2012-06
10007,2012-07,3.0,0.0,0.0,6.0,3.0,10007 2012-07
10007,2012-08,5.0,0.0,2.0,2.0,1.0,10007 2012-08
10007,2012-09,4.0,0.0,1.0,3.0,4.0,10007 2012-09
10007,2012-10,0.0,0.0,0.0,2.0,6.0,10007 2012-10
10007,2012-11,3.0,0.0,0.0,1.0,2.0,10007 2012-11
10007,2012-12,0.0,0.0,5.0,7.0,0.0,10007 2012-12
10007,2013-01,0.0,0.0,2.0,7.0,2.0,10007 2013-01
10007,2013-02,0.0,0.0,2.0,196.0,1.0,10007 2013-02
10007,2013-03,1.0,0.0,5.0,19.0,1.0,10007 2013-03
10007,2013-04,2.0,0.0,6.0,4.0,0.0,10007 2013-04
10007,2013-05,1.0,0.0,1.0,1.0,3.0,10007 2013-05
10007,2013-06,0.0,0.0,2.0,1.0,1.0,10007 2013-06
10007,2013-07,0.0,0.0,0.0,5.0,6.0,10007 2013-07
10007,2013-09,6.0,0.0,0.0,2.0,2.0,10007 2013-09
10007,2013-10,5.0,0.0,0.0,1.0,7.0,10007 2013-10
10007,2013-11,6.0,0.0,0.0,10.0,1.0,10007 2013-11
10007,2013-12,0.0,0.0,1.0,2.0,1.0,10007 2013-12
10007,2014-02,0.0,0.0,0.0,112.0,1.0,10007 2014-02
10007,2014-03,3.0,0.0,3.0,0.0,1.0,10007 2014-03
10007,2014-04,7.0,0.0,0.0,1.0,0.0,10007 2014-04
10007,2014-06,0.0,0.0,0.0,2.0,1.0,10007 2014-06
10007,2014-07,20.0,0.0,2.0,3.0,5.0,10007 2014-07
10007,2014-08,30.0,0.0,1.0,3.0,5.0,10007 2014-08
10007,2014-09,20.0,0.0,1.0,5.0,5.0,10007 2014-09
10007,2014-10,10.0,0.0,3.0,3.0,16.0,10007 2014-10
10007,2014-11,1.0,0.0,0.0,7.0,12.0,10007 2014-11
10007,2014-12,3.0,0.0,0.0,0.0,4.0,10007 2014-12
10007,2015-01,2.0,0.0,1.0,8.0,2.0,10007 2015-01
10007,2015-02,8.0,0.0,0.0,1.0,0.0,10007 2015-02
10007,2015-03,7.0,0.0,2.0,3.0,2.0,10007 2015-03
10007,2015-04,25.0,0.0,0.0,2.0,5.0,10007 2015-04
10007,2015-05,13.0,0.0,0.0,8.0,25.0,10007 2015-05
10007,2015-06,23.0,0.0,2.0,11.0,10.0,10007 2015-06
10007,2015-07,27.0,0.0,3.0,8.0,7.0,10007 2015-07
10007,2015-08,34.0,0.0,0.0,5.0,8.0,10007 2015-08
10007,2015-09,18.0,0.0,1.0,4.0,5.0,10007 2015-09
10007,2015-10,52.0,0.0,0.0,5.0,10.0,10007 2015-10
10007,2015-11,14.0,0.0,0.0,6.0,5.0,10007 2015-11
10007,2015-12,2.0,0.0,2.0,124.0,1.0,10007 2015-12
10007,2016-01,0.0,0.0,6.0,1.0,3.0,10007 2016-01
10007,2016-02,15.0,0.0,0.0,0.0,1.0,10007 2016-02
10007,2016-03,27.0,0.0,17.0,0.0,2.0,10007 2016-03
10007,2016-04,32.0,0.0,0.0,0.0,1.0,10007 2016-04
10007,2016-05,13.0,0.0,0.0,2.0,2.0,10007 2016-05
10007,2016-06,24.0,0.0,0.0,5.0,2.0,10007 2016-06
10007,2016-07,21.0,0.0,2.0,2.0,1.0,10007 2016-07
10007,2016-08,21.0,0.0,1.0,0.0,1.0,10007 2016-08
10007,2016-09,4.0,0.0,0.0,2.0,1.0,10007 2016-09
10007,2016-10,3.0,0.0,0.0,55.0,0.0,10007 2016-10
10007,2016-11,4.0,0.0,0.0,167.0,0.0,10007 2016-11
10007,2016-12,14.0,0.0,3.0,0.0,1.0,10007 2016-12
10007,2017-01,23.0,0.0,0.0,2.0,1.0,10007 2017-01
10007,2017-02,15.0,0.0,0.0,1.0,1.0,10007 2017-02
10007,2017-03,17.0,0.0,0.0,1.0,1.0,10007 2017-03
10007,2017-04,10.0,0.0,1.0,2.0,2.0,10007 2017-04
10007,2017-05,16.0,0.0,0.0,1.0,0.0,10007 2017-05
10007,2017-06,9.0,0.0,0.0,103.0,1.0,10007 2017-06
10007,2017-07,7.0,0.0,7.0,152.0,6.0,10007 2017-07
10007,2017-08,20.0,0.0,3.0,5.0,4.0,10007 2017-08
10007,2017-09,7.0,0.0,0.0,3.0,2.0,10007 2017-09
10007,2017-10,2.0,0.0,0.0,2.0,7.0,10007 2017-10
10007,2017-11,0.0,0.0,0.0,3.0,1.0,10007 2017-11
10007,2017-12,0.0,0.0,2.0,4.0,2.0,10007 2017-12
10007,2018-01,3.0,0.0,1.0,0.0,0.0,10007 2018-01
10007,2018-02,2.0,0.0,0.0,4.0,3.0,10007 2018-02
10007,2018-03,0.0,0.0,2.0,5.0,6.0,10007 2018-03
10007,2018-04,0.0,0.0,1.0,5.0,3.0,10007 2018-04
10007,2018-05,1.0,0.0,0.0,66.0,2.0,10007 2018-05
10007,2018-06,4.0,0.0,5.0,29.0,7.0,10007 2018-06
10007,2018-07,0.0,0.0,6.0,126.0,8.0,10007 2018-07
10007,2018-08,2.0,0.0,2.0,14.0,1.0,10007 2018-08
10007,2018-09,17.0,0.0,2.0,3.0,5.0,10007 2018-09
10007,2018-10,12.0,0.0,2.0,1.0,2.0,10007 2018-10
10007,2018-11,11.0,0.0,1.0,2.0,1.0,10007 2018-11
10007,2018-12,4.0,0.0,1.0,0.0,3.0,10007 2018-12
10009,2010-01,2.0,0.0,6.0,0.0,4.0,10009 2010-01
10009,2010-02,0.0,0.0,4.0,1.0,6.0,10009 2010-02
10009,2010-03,0.0,0.0,3.0,68.0,14.0,10009 2010-03
10009,2010-04,2.0,0.0,114.0,1591.0,13.0,10009 2010-04
10009,2010-05,57.0,0.0,120.0,54.0,7.0,10009 2010-05
10009,2010-06,100.0,0.0,18.0,9.0,12.0,10009 2010-06
10009,2010-07,83.0,0.0,10.0,35.0,22.0,10009 2010-07
10009,2010-08,58.0,0.0,7.0,42.0,17.0,10009 2010-08
10009,2010-09,31.0,0.0,0.0,7.0,14.0,10009 2010-09
10009,2010-10,19.0,0.0,29.0,10.0,9.0,10009 2010-10
10009,2010-11,29.0,1.0,6.0,15.0,8.0,10009 2010-11
10009,2010-12,5.0,0.0,6.0,23.0,8.0,10009 2010-12
10009,2011-01,3.0,0.0,3.0,8.0,4.0,10009 2011-01
10009,2011-02,0.0,0.0,9.0,7.0,4.0,10009 2011-02
10009,2011-03,7.0,0.0,4.0,244.0,8.0,10009 2011-03
10009,2011-04,10.0,0.0,76.0,1063.0,13.0,10009 2011-04
10009,2011-05,69.0,0.0,91.0,21.0,11.0,10009 2011-05
10009,2011-06,73.0,0.0,10.0,28.0,10.0,10009 2011-06
10009,2011-07,27.0,0.0,9.0,9.0,6.0,10009 2011-07
10009,2011-08,15.0,0.0,9.0,17.0,13.0,10009 2011-08
10009,2011-09,0.0,0.0,7.0,10.0,15.0,10009 2011-09
10009,2011-10,4.0,0.0,10.0,15.0,9.0,10009 2011-10
10009,2011-11,5.0,0.0,3.0,14.0,14.0,10009 2011-11
10009,2011-12,13.0,0.0,13.0,66.0,6.0,10009 2011-12
10009,2012-01,32.0,0.0,29.0,18.0,7.0,10009 2012-01
10009,2012-02,29.0,0.0,8.0,29.0,11.0,10009 2012-02
10009,2012-03,20.0,0.0,17.0,9.0,6.0,10009 2012-03
10009,2012-04,23.0,0.0,0.0,515.0,3.0,10009 2012-04
10009,2012-05,5.0,0.0,33.0,692.0,8.0,10009 2012-05
10009,2012-06,17.0,0.0,54.0,131.0,4.0,10009 2012-06
10009,2012-07,18.0,0.0,4.0,1.0,3.0,10009 2012-07
10009,2012-08,28.0,0.0,12.0,7.0,10.0,10009 2012-08
10009,2012-09,51.0,0.0,3.0,15.0,7.0,10009 2012-09
10009,2012-10,12.0,0.0,2.0,2.0,7.0,10009 2012-10
10009,2012-11,7.0,0.0,5.0,1.0,4.0,10009 2012-11
10009,2012-12,8.0,0.0,5.0,20.0,8.0,10009 2012-12
10009,2013-01,40.0,0.0,14.0,69.0,21.0,10009 2013-01
10009,2013-02,50.0,0.0,15.0,8.0,1.0,10009 2013-02
10009,2013-03,41.0,0.0,8.0,1094.0,5.0,10009 2013-03
10009,2013-04,58.0,0.0,91.0,76.0,6.0,10009 2013-04
10009,2013-05,47.0,0.0,26.0,219.0,6.0,10009 2013-05
10009,2013-06,33.0,0.0,15.0,8.0,9.0,10009 2013-06
10009,2013-07,16.0,0.0,3.0,17.0,15.0,10009 2013-07
10009,2013-08,6.0,0.0,13.0,13.0,12.0,10009 2013-08
10009,2013-09,16.0,0.0,8.0,10.0,10.0,10009 2013-09
10009,2013-10,15.0,0.0,2.0,8.0,14.0,10009 2013-10
10009,2013-11,1.0,0.0,4.0,17.0,8.0,10009 2013-11
10009,2013-12,2.0,0.0,5.0,7.0,12.0,10009 2013-12
10009,2014-01,6.0,0.0,3.0,7.0,4.0,10009 2014-01
10009,2014-02,0.0,0.0,1.0,2.0,5.0,10009 2014-02
10009,2014-03,5.0,0.0,7.0,600.0,8.0,10009 2014-03
10009,2014-04,11.0,0.0,5.0,735.0,18.0,10009 2014-04
10009,2014-05,13.0,0.0,72.0,56.0,28.0,10009 2014-05
10009,2014-06,15.0,0.0,5.0,11.0,53.0,10009 2014-06
10009,2014-07,19.0,0.0,22.0,4.0,15.0,10009 2014-07
10009,2014-08,20.0,0.0,2.0,9.0,11.0,10009 2014-08
10009,2014-09,3.0,0.0,3.0,22.0,24.0,10009 2014-09
10009,2014-10,15.0,0.0,3.0,14.0,23.0,10009 2014-10
10009,2014-11,35.0,0.0,3.0,21.0,30.0,10009 2014-11
10009,2014-12,165.0,0.0,11.0,8.0,25.0,10009 2014-12
10009,2015-01,55.0,0.0,5.0,17.0,14.0,10009 2015-01
10009,2015-02,121.0,0.0,0.0,6.0,5.0,10009 2015-02
10009,2015-03,98.0,0.0,11.0,245.0,15.0,10009 2015-03
10009,2015-04,113.0,0.0,23.0,887.0,7.0,10009 2015-04
10009,2015-05,70.0,0.0,35.0,227.0,14.0,10009 2015-05
10009,2015-06,75.0,0.0,160.0,12.0,9.0,10009 2015-06
10009,2015-07,186.0,0.0,21.0,27.0,28.0,10009 2015-07
10009,2015-08,243.0,0.0,20.0,30.0,20.0,10009 2015-08
10009,2015-09,134.0,0.0,19.0,40.0,19.0,10009 2015-09
10009,2015-10,148.0,1.0,20.0,28.0,15.0,10009 2015-10
10009,2015-11,55.0,0.0,10.0,15.0,13.0,10009 2015-11
10009,2015-12,71.0,0.0,3.0,11.0,8.0,10009 2015-12
10009,2016-01,35.0,0.0,4.0,1267.0,12.0,10009 2016-01
10009,2016-02,136.0,0.0,0.0,32.0,6.0,10009 2016-02
10009,2016-03,141.0,0.0,24.0,5.0,4.0,10009 2016-03
10009,2016-04,137.0,0.0,112.0,10.0,9.0,10009 2016-04
10009,2016-05,142.0,0.0,4.0,17.0,13.0,10009 2016-05
10009,2016-06,137.0,0.0,4.0,14.0,11.0,10009 2016-06
10009,2016-07,130.0,0.0,15.0,16.0,23.0,10009 2016-07
10009,2016-08,143.0,0.0,14.0,33.0,21.0,10009 2016-08
10009,2016-09,154.0,0.0,12.0,60.0,17.0,10009 2016-09
10009,2016-10,148.0,0.0,31.0,34.0,5.0,10009 2016-10
10009,2016-11,132.0,0.0,22.0,10.0,16.0,10009 2016-11
10009,2016-12,162.0,0.0,12.0,697.0,10.0,10009 2016-12
10009,2017-01,129.0,0.0,12.0,649.0,17.0,10009 2017-01
10009,2017-02,124.0,0.0,59.0,2.0,22.0,10009 2017-02
10009,2017-03,116.0,0.0,6.0,14.0,18.0,10009 2017-03
10009,2017-04,171.0,0.0,4.0,38.0,12.0,10009 2017-04
10009,2017-05,187.0,0.0,28.0,28.0,32.0,10009 2017-05
10009,2017-06,136.0,0.0,16.0,31.0,19.0,10009 2017-06
10009,2017-07,142.0,0.0,6.0,26.0,22.0,10009 2017-07
10009,2017-08,123.0,0.0,17.0,33.0,25.0,10009 2017-08
10009,2017-09,113.0,0.0,14.0,18.0,14.0,10009 2017-09
10009,2017-10,95.0,0.0,18.0,324.0,13.0,10009 2017-10
10009,2017-11,96.0,0.0,21.0,997.0,15.0,10009 2017-11
10009,2017-12,97.0,0.0,60.0,69.0,9.0,10009 2017-12
10009,2018-01,127.0,0.0,33.0,375.0,16.0,10009 2018-01
10009,2018-02,158.0,0.0,58.0,369.0,3.0,10009 2018-02
10009,2018-03,157.0,0.0,31.0,63.0,5.0,10009 2018-03
10009,2018-04,182.0,0.0,29.0,312.0,5.0,10009 2018-04
10009,2018-05,160.0,0.0,47.0,270.0,13.0,10009 2018-05
10009,2018-06,175.0,0.0,30.0,80.0,18.0,10009 2018-06
10009,2018-07,124.0,0.0,42.0,372.0,16.0,10009 2018-07
10009,2018-08,57.0,0.0,66.0,412.0,11.0,10009 2018-08
10009,2018-09,137.0,0.0,15.0,62.0,24.0,10009 2018-09
10009,2018-10,150.0,0.0,13.0,297.0,13.0,10009 2018-10
10009,2018-11,147.0,0.0,35.0,263.0,5.0,10009 2018-11
10009,2018-12,144.0,0.0,11.0,77.0,5.0,10009 2018-12
10010,2010-01,0.0,0.0,4.0,1.0,2.0,10010 2010-01
10010,2010-02,0.0,0.0,0.0,4.0,1.0,10010 2010-02
10010,2010-03,0.0,0.0,5.0,2.0,1.0,10010 2010-03
10010,2010-04,0.0,0.0,1.0,3.0,4.0,10010 2010-04
